,id,pred_lgb,pred_svr,pred_ridge,pred_enet,pred_lasso,pred_voting,pred_stacking
228,1689,194190.86978549752,194190.86978549752,194190.86978549752,194190.86978549752,194190.86978549752,194190.86978549752,194190.86978549752
229,1690,188035.98493394905,188035.98493394905,188035.98493394905,188035.98493394905,188035.98493394905,188035.98493394905,188035.98493394905
230,1691,177924.13436774685,177924.13436774685,177924.13436774685,177924.13436774685,177924.13436774685,177924.13436774685,177924.13436774685
231,1692,257517.0278739938,257517.0278739938,257517.0278739938,257517.0278739938,257517.0278739938,257517.0278739938,257517.0278739938
232,1693,167210.23051230764,167210.23051230764,167210.23051230764,167210.23051230764,167210.23051230764,167210.23051230764,167210.23051230764
233,1694,183179.494366901,183179.494366901,183179.494366901,183179.494366901,183179.494366901,183179.494366901,183179.494366901
234,1695,159611.64909314978,159611.64909314978,159611.64909314978,159611.64909314978,159611.64909314978,159611.64909314978,159611.64909314978
235,1696,275599.59079077234,275599.59079077234,275599.59079077234,275599.59079077234,275599.59079077234,275599.59079077234,275599.59079077234
236,1697,169642.94626722677,169642.94626722677,169642.94626722677,169642.94626722677,169642.94626722677,169642.94626722677,169642.94626722677
237,1698,344958.287716295,344958.287716295,344958.287716295,344958.287716295,344958.287716295,344958.287716295,344958.287716295
238,1699,318888.73629264504,318888.73629264504,318888.73629264504,318888.73629264504,318888.73629264504,318888.73629264504,318888.73629264504
239,1700,259397.61540643222,259397.61540643222,259397.61540643222,259397.61540643222,259397.61540643222,259397.61540643222,259397.61540643222
240,1701,260769.23588597754,260769.23588597754,260769.23588597754,260769.23588597754,260769.23588597754,260769.23588597754,260769.23588597754
241,1702,254035.63873010786,254035.63873010786,254035.63873010786,254035.63873010786,254035.63873010786,254035.63873010786,254035.63873010786
242,1703,238085.6883595613,238085.6883595613,238085.6883595613,238085.6883595613,238085.6883595613,238085.6883595613,238085.6883595613
243,1704,266758.40261805436,266758.40261805436,266758.40261805436,266758.40261805436,266758.40261805436,266758.40261805436,266758.40261805436
244,1705,227657.1501901954,227657.1501901954,227657.1501901954,227657.1501901954,227657.1501901954,227657.1501901954,227657.1501901954
245,1706,448259.23082904075,448259.23082904075,448259.23082904075,448259.23082904075,448259.23082904075,448259.23082904075,448259.23082904075
246,1707,219544.25058764295,219544.25058764295,219544.25058764295,219544.25058764295,219544.25058764295,219544.25058764295,219544.25058764295
247,1708,209816.6831734222,209816.6831734222,209816.6831734222,209816.6831734222,209816.6831734222,209816.6831734222,209816.6831734222
248,1709,265346.1627917981,265346.1627917981,265346.1627917981,265346.1627917981,265346.1627917981,265346.1627917981,265346.1627917981
249,1710,212994.8755692988,212994.8755692988,212994.8755692988,212994.8755692988,212994.8755692988,212994.8755692988,212994.8755692988
250,1711,277436.4171033639,277436.4171033639,277436.4171033639,277436.4171033639,277436.4171033639,277436.4171033639,277436.4171033639
251,1712,262683.7305958642,262683.7305958642,262683.7305958642,262683.7305958642,262683.7305958642,262683.7305958642,262683.7305958642
252,1713,275545.4003542606,275545.4003542606,275545.4003542606,275545.4003542606,275545.4003542606,275545.4003542606,275545.4003542606
253,1714,225199.777217595,225199.777217595,225199.777217595,225199.777217595,225199.777217595,225199.777217595,225199.777217595
254,1715,207975.54308505342,207975.54308505342,207975.54308505342,207975.54308505342,207975.54308505342,207975.54308505342,207975.54308505342
255,1716,181021.42252621098,181021.42252621098,181021.42252621098,181021.42252621098,181021.42252621098,181021.42252621098,181021.42252621098
256,1717,172838.7869792528,172838.7869792528,172838.7869792528,172838.7869792528,172838.7869792528,172838.7869792528,172838.7869792528
257,1718,125478.98208477785,125478.98208477785,125478.98208477785,125478.98208477785,125478.98208477785,125478.98208477785,125478.98208477785
258,1719,198244.84061949467,198244.84061949467,198244.84061949467,198244.84061949467,198244.84061949467,198244.84061949467,198244.84061949467
259,1720,248132.7563759676,248132.7563759676,248132.7563759676,248132.7563759676,248132.7563759676,248132.7563759676,248132.7563759676
260,1721,156702.62680470425,156702.62680470425,156702.62680470425,156702.62680470425,156702.62680470425,156702.62680470425,156702.62680470425
261,1722,121405.36371752548,121405.36371752548,121405.36371752548,121405.36371752548,121405.36371752548,121405.36371752548,121405.36371752548
262,1723,157518.44502846774,157518.44502846774,157518.44502846774,157518.44502846774,157518.44502846774,157518.44502846774,157518.44502846774
263,1724,207913.4115814603,207913.4115814603,207913.4115814603,207913.4115814603,207913.4115814603,207913.4115814603,207913.4115814603
264,1725,241276.48068136492,241276.48068136492,241276.48068136492,241276.48068136492,241276.48068136492,241276.48068136492,241276.48068136492
265,1726,182825.6558183607,182825.6558183607,182825.6558183607,182825.6558183607,182825.6558183607,182825.6558183607,182825.6558183607
266,1727,162504.89992940592,162504.89992940592,162504.89992940592,162504.89992940592,162504.89992940592,162504.89992940592,162504.89992940592
267,1728,182304.2521012912,182304.2521012912,182304.2521012912,182304.2521012912,182304.2521012912,182304.2521012912,182304.2521012912
268,1729,178926.2601925996,178926.2601925996,178926.2601925996,178926.2601925996,178926.2601925996,178926.2601925996,178926.2601925996
269,1730,159617.63891757888,159617.63891757888,159617.63891757888,159617.63891757888,159617.63891757888,159617.63891757888,159617.63891757888
270,1731,122297.87512306265,122297.87512306265,122297.87512306265,122297.87512306265,122297.87512306265,122297.87512306265,122297.87512306265
271,1732,131992.52895235387,131992.52895235387,131992.52895235387,131992.52895235387,131992.52895235387,131992.52895235387,131992.52895235387
272,1733,114856.45806787793,114856.45806787793,114856.45806787793,114856.45806787793,114856.45806787793,114856.45806787793,114856.45806787793
273,1734,125305.40201438262,125305.40201438262,125305.40201438262,125305.40201438262,125305.40201438262,125305.40201438262,125305.40201438262
274,1735,129499.54505530171,129499.54505530171,129499.54505530171,129499.54505530171,129499.54505530171,129499.54505530171,129499.54505530171
275,1736,120321.17203791898,120321.17203791898,120321.17203791898,120321.17203791898,120321.17203791898,120321.17203791898,120321.17203791898
276,1737,294726.8214045378,294726.8214045378,294726.8214045378,294726.8214045378,294726.8214045378,294726.8214045378,294726.8214045378
277,1738,209423.95211806384,209423.95211806384,209423.95211806384,209423.95211806384,209423.95211806384,209423.95211806384,209423.95211806384
278,1739,262952.44493690075,262952.44493690075,262952.44493690075,262952.44493690075,262952.44493690075,262952.44493690075,262952.44493690075
279,1740,224677.84645993184,224677.84645993184,224677.84645993184,224677.84645993184,224677.84645993184,224677.84645993184,224677.84645993184
280,1741,184635.55851191177,184635.55851191177,184635.55851191177,184635.55851191177,184635.55851191177,184635.55851191177,184635.55851191177
281,1742,177455.40648619877,177455.40648619877,177455.40648619877,177455.40648619877,177455.40648619877,177455.40648619877,177455.40648619877
282,1743,168739.09440936227,168739.09440936227,168739.09440936227,168739.09440936227,168739.09440936227,168739.09440936227,168739.09440936227
283,1744,308217.3368242187,308217.3368242187,308217.3368242187,308217.3368242187,308217.3368242187,308217.3368242187,308217.3368242187
284,1745,208596.45338804115,208596.45338804115,208596.45338804115,208596.45338804115,208596.45338804115,208596.45338804115,208596.45338804115
285,1746,196792.5872713297,196792.5872713297,196792.5872713297,196792.5872713297,196792.5872713297,196792.5872713297,196792.5872713297
286,1747,208352.6313532885,208352.6313532885,208352.6313532885,208352.6313532885,208352.6313532885,208352.6313532885,208352.6313532885
287,1748,229641.57878940998,229641.57878940998,229641.57878940998,229641.57878940998,229641.57878940998,229641.57878940998,229641.57878940998
288,1749,158212.22228803288,158212.22228803288,158212.22228803288,158212.22228803288,158212.22228803288,158212.22228803288,158212.22228803288
289,1750,126118.50110519855,126118.50110519855,126118.50110519855,126118.50110519855,126118.50110519855,126118.50110519855,126118.50110519855
290,1751,218900.19573613338,218900.19573613338,218900.19573613338,218900.19573613338,218900.19573613338,218900.19573613338,218900.19573613338
291,1752,121502.71666635742,121502.71666635742,121502.71666635742,121502.71666635742,121502.71666635742,121502.71666635742,121502.71666635742
292,1753,150518.98341982425,150518.98341982425,150518.98341982425,150518.98341982425,150518.98341982425,150518.98341982425,150518.98341982425
293,1754,177613.62364407748,177613.62364407748,177613.62364407748,177613.62364407748,177613.62364407748,177613.62364407748,177613.62364407748
294,1755,164368.27888728568,164368.27888728568,164368.27888728568,164368.27888728568,164368.27888728568,164368.27888728568,164368.27888728568
295,1756,119290.96010176762,119290.96010176762,119290.96010176762,119290.96010176762,119290.96010176762,119290.96010176762,119290.96010176762
296,1757,122220.2727921899,122220.2727921899,122220.2727921899,122220.2727921899,122220.2727921899,122220.2727921899,122220.2727921899
297,1758,146732.99858392612,146732.99858392612,146732.99858392612,146732.99858392612,146732.99858392612,146732.99858392612,146732.99858392612
298,1759,152107.32824090685,152107.32824090685,152107.32824090685,152107.32824090685,152107.32824090685,152107.32824090685,152107.32824090685
299,1760,157124.3376586912,157124.3376586912,157124.3376586912,157124.3376586912,157124.3376586912,157124.3376586912,157124.3376586912
300,1761,137340.7848513609,137340.7848513609,137340.7848513609,137340.7848513609,137340.7848513609,137340.7848513609,137340.7848513609
301,1762,179417.32420510412,179417.32420510412,179417.32420510412,179417.32420510412,179417.32420510412,179417.32420510412,179417.32420510412
302,1763,169007.20625856603,169007.20625856603,169007.20625856603,169007.20625856603,169007.20625856603,169007.20625856603,169007.20625856603
303,1764,118777.3754975024,118777.3754975024,118777.3754975024,118777.3754975024,118777.3754975024,118777.3754975024,118777.3754975024
304,1765,174390.98127014402,174390.98127014402,174390.98127014402,174390.98127014402,174390.98127014402,174390.98127014402,174390.98127014402
305,1766,177130.2972365772,177130.2972365772,177130.2972365772,177130.2972365772,177130.2972365772,177130.2972365772,177130.2972365772
306,1767,219298.02206013072,219298.02206013072,219298.02206013072,219298.02206013072,219298.02206013072,219298.02206013072,219298.02206013072
307,1768,160601.31141543717,160601.31141543717,160601.31141543717,160601.31141543717,160601.31141543717,160601.31141543717,160601.31141543717
308,1769,168006.56533558236,168006.56533558236,168006.56533558236,168006.56533558236,168006.56533558236,168006.56533558236,168006.56533558236
309,1770,144100.25747867138,144100.25747867138,144100.25747867138,144100.25747867138,144100.25747867138,144100.25747867138,144100.25747867138
310,1771,117160.99206353074,117160.99206353074,117160.99206353074,117160.99206353074,117160.99206353074,117160.99206353074,117160.99206353074
311,1772,128262.64874061497,128262.64874061497,128262.64874061497,128262.64874061497,128262.64874061497,128262.64874061497,128262.64874061497
312,1773,134118.84820699447,134118.84820699447,134118.84820699447,134118.84820699447,134118.84820699447,134118.84820699447,134118.84820699447
313,1774,131149.0145477903,131149.0145477903,131149.0145477903,131149.0145477903,131149.0145477903,131149.0145477903,131149.0145477903
314,1775,139707.67855073212,139707.67855073212,139707.67855073212,139707.67855073212,139707.67855073212,139707.67855073212,139707.67855073212
315,1776,122454.24183733303,122454.24183733303,122454.24183733303,122454.24183733303,122454.24183733303,122454.24183733303,122454.24183733303
316,1777,122969.87764335194,122969.87764335194,122969.87764335194,122969.87764335194,122969.87764335194,122969.87764335194,122969.87764335194
317,1778,143049.4839095845,143049.4839095845,143049.4839095845,143049.4839095845,143049.4839095845,143049.4839095845,143049.4839095845
318,1779,119192.46240727424,119192.46240727424,119192.46240727424,119192.46240727424,119192.46240727424,119192.46240727424,119192.46240727424
319,1780,176494.50167975214,176494.50167975214,176494.50167975214,176494.50167975214,176494.50167975214,176494.50167975214,176494.50167975214
320,1781,126003.50580492837,126003.50580492837,126003.50580492837,126003.50580492837,126003.50580492837,126003.50580492837,126003.50580492837
